frame,left_ankle_x,right_ankle_x,left_knee_x,right_knee_x,left_hip_x,right_hip_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,center_of_gravity_x,left_ankle_y,right_ankle_y,left_knee_y,right_knee_y,left_hip_y,right_hip_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,center_of_gravity_y,vel_left_ankle,vel_right_ankle,vel_left_knee,vel_right_knee,vel_left_hip,vel_right_hip,vel_left_shoulder,vel_right_shoulder,vel_left_elbow,vel_right_elbow,vel_left_wrist,vel_right_wrist,vel_center_of_gravity,acc_left_ankle,acc_right_ankle,acc_left_knee,acc_right_knee,acc_left_hip,acc_right_hip,acc_left_shoulder,acc_right_shoulder,acc_left_elbow,acc_right_elbow,acc_left_wrist,acc_right_wrist,acc_center_of_gravity
256,0.6786959171295166,0.1583322286605835,0.5919899344444275,0.17575138807296753,0.6572610139846802,0.33534514904022217,0.5962309241294861,0.34524214267730713,0.6602995991706848,0.4970465898513794,0.6066202521324158,0.4980394244194031,0.681736409664154,0.7306203246116638,0.5875625610351562,0.7105836570262909,0.7118303775787354,0.6135148108005524,0.571006715297699,0.5999155938625336,0.6861945390701294,0.5145100653171539,0.5514445900917053,0.5032719075679779,0.6157344579696655,0.8014742583036423,0.0010986593952937614,0.0037913530012098295,0.0014862324315358566,0.0035916646752798317,0.0025317172501577345,0.003147698011846772,0.0016469445436216406,0.004681065918307379,0.0001929495889919982,0.0055921567094748895,0.001247483136991691,0.004908725731294536,0.0005726796126260615,0.0077567838810564445,0.002207843883546732,0.0058779913053012695,0.0012845283518385852,-0.0010059980749628269,-0.0009037449196165853,-0.00024068130714007246,-0.003011218762510657,-0.00010385088707491858,-0.00109794514675721,-0.000334901755886431,0.00026487788068005596,0.0013470968230105554
257,0.6786393523216248,0.1594294309616089,0.5957762002944946,0.1755550503730774,0.6586792469024658,0.33490073680877686,0.5997807383537292,0.34469544887542725,0.6618722081184387,0.4990306496620178,0.609430193901062,0.4994579553604126,0.6829668283462524,0.7317150831222534,0.5919406414031982,0.7122403979301453,0.7118206024169922,0.6137075126171112,0.5764862298965454,0.6010323464870453,0.6854210495948792,0.5135313272476196,0.5556089282035828,0.5058707296848297,0.6162139177322388,0.8011610805988312,0.008855443276350206,0.0059991968847565615,0.0073642237368371265,0.004876193027118417,0.0015257191751949077,0.0022439530922301865,0.001406263236481568,0.0016698471557967218,8.909870191707961e-05,0.0044942115627176794,0.00091258138110526,0.005173603611974592,0.001919776435636617,-0.00479958818711541,-0.0032764703860718378,-0.00611820552709274,0.0011647075203211031,0.0037142978668599645,0.004216218169988727,-0.0006394109252989392,0.006003852100603309,0.0010614985430766135,0.01961827871886805,0.006844900262816901,0.014257386065204276,-0.0008795742436425184
258,0.6700701713562012,0.157196044921875,0.6017730236053467,0.17572379112243652,0.66573566198349,0.3327938914299011,0.6046387553215027,0.3442748188972473,0.6627267599105835,0.5002945959568024,0.6115187406539917,0.500278502702713,0.6842471361160278,0.7322967946529388,0.5930300951004028,0.713505893945694,0.7117717862129211,0.6137820482254028,0.5808373093605042,0.6021575331687927,0.6845296621322632,0.513335794210434,0.5588380098342896,0.50991290807724,0.6181336045265198,0.8011796325445175,0.004055855089234796,0.0027227264986847237,0.0012460182097443864,0.00604090054743952,0.005240017042054872,0.006460171262218914,0.0007668523111826289,0.007673699256400031,0.0011505972449936932,0.02411249028158573,0.007757481643922161,0.019430989677178868,0.0010402021919940986,-0.0036753360633036804,-0.002605800521121283,-0.0004939136959575676,-0.005077600260234168,-0.004113890960232174,-0.004328702987911867,0.00023024164400104775,-0.005318204958886146,-0.00030067803006731764,-0.020023178789720188,-0.005710391114802589,-0.015413621828726312,6.978631244880973e-05
259,0.6701281666755676,0.1531406044960022,0.6044821739196777,0.17545223236083984,0.6645747423171997,0.3323413133621216,0.6073307394981384,0.3388668894767761,0.6630847454071045,0.4950668215751648,0.6150940656661987,0.49489790201187134,0.6846323609352112,0.7329598665237427,0.600703775882721,0.7134890556335449,0.7106245756149292,0.6138702630996704,0.6023847460746765,0.5913353264331818,0.6802895665168762,0.5068396329879761,0.5778683423995972,0.5059873759746552,0.6191438436508179,0.800931766629219,0.00038051902593111604,0.00011692597756344055,0.0007521045137868187,0.0009633002872053516,0.0011261260818226976,0.002131468274307047,0.0009970939551836766,0.002355494297513885,0.0008499192149263756,0.004089311491865541,0.0020470905291195725,0.0040173678484525565,0.0011099885044429084,0.0015277354987714088,-5.8328700091344436e-05,0.0006252966236978741,0.0007074219610011716,0.0007734922361873691,-0.0002454679364224347,0.0003446776629882531,-0.0018999355256809544,-0.0005682258412795999,0.0015043129268647705,-0.0006875958981500329,0.0015429250038022741,-0.0006373109217047363
260,0.6705074310302734,0.15310972929000854,0.6045271158218384,0.17556017637252808,0.6638742089271545,0.332067608833313,0.6077946424484253,0.3380226492881775,0.6638832688331604,0.49427276849746704,0.6170153617858887,0.4939749836921692,0.6855389475822449,0.7333749532699585,0.60304194688797,0.7132039070129395,0.7098220586776733,0.6141501367092133,0.6042600870132446,0.5877013802528381,0.6787134408950806,0.5055333375930786,0.5761615633964539,0.5023505985736847,0.6202538013458252,0.8009400367736816,0.001908254524702525,5.8597277472096116e-05,0.0013774011374846928,0.0016707222482065232,0.0018996183180100667,0.0018860003378846125,0.0013417716181719297,0.00045555877183293063,0.00028169337364677564,0.005593624418730312,0.0013594946309695396,0.005560292852254831,0.00047267758273817213,0.0018218825315785895,0.005800387505990737,-0.0009962377667707566,0.0027842496000767764,-0.001130571126352058,0.002907405218669643,0.0006721545967222518,0.005385391758911583,0.0036477952645655692,0.005581868716258266,0.0070737054491379035,0.009248213816005085,6.285268039290479e-05
261,0.6724135279655457,0.1530190110206604,0.6045855283737183,0.1755555272102356,0.6633901596069336,0.3307780623435974,0.60776287317276,0.33635222911834717,0.6650773286819458,0.49279534816741943,0.6168910264968872,0.4920930862426758,0.6868802905082703,0.7334088683128357,0.6027458906173706,0.7128576636314392,0.7095503807067871,0.6142245829105377,0.5994587540626526,0.584831565618515,0.6781567335128784,0.5042930543422699,0.5747403502464294,0.49697500467300415,0.6203083395957947,0.8014095574617386,0.0037301370562811144,0.005858984783462833,0.00038116337071393623,0.0044549718482833,0.0007690471916580085,0.0047934055565542555,0.0020139262148941815,0.005840950530744514,0.003929488638212345,0.011175493134988577,0.008433200080107443,0.014808506668259915,0.0005355302631310769,-0.0023338464374137676,-0.003109386842051326,0.00021944015794361131,-0.0018925719343702244,-0.0005710060794284991,-0.003795107831056106,-0.0007421894050846137,-0.003633472668911624,-0.0023674621080338075,-0.009233423355985485,-0.007180735956552909,-0.008457242070748942,0.0007110276177241529
262,0.6761429905891418,0.15308994054794312,0.610432505607605,0.1759304404258728,0.663011908531189,0.3308250904083252,0.6122174859046936,0.336408793926239,0.665838897228241,0.49290233850479126,0.6216844320297241,0.492093563079834,0.6865087151527405,0.7353882193565369,0.6085639595985413,0.7123411595821381,0.7056726217269897,0.6148600876331329,0.6105419397354126,0.586264967918396,0.6697589159011841,0.5035213530063629,0.5895410776138306,0.4974549412727356,0.6200929880142212,0.800919234752655,0.0013962906188673468,0.0027495979414115072,0.0006006035286575475,0.0025623999139130754,0.0001980411122295094,0.0009982977254981494,0.0012717368098095678,0.0022074778618328896,0.0015620265301785378,0.0019420697790030917,0.0012524641235545344,0.006351264597510973,0.0012465578808552298,0.0007884580965886109,0.0005590179543044412,6.716150414611541e-05,-0.0006295197663520448,0.0005437084029307612,0.0007809627939856713,-3.065572070632674e-05,0.0001504616025258393,-0.0007587416468993259,0.005518295229904826,6.778703691629221e-05,-0.0007813952906559193,-0.0007382457010329117
263,0.6775202751159668,0.15331953763961792,0.6131587624549866,0.1762879490852356,0.662833571434021,0.331398606300354,0.6147760152816772,0.33626800775527954,0.6656408905982971,0.4928986430168152,0.6226819753646851,0.4920547604560852,0.686247706413269,0.7366328835487366,0.6107711791992188,0.7123073935508728,0.7041676640510559,0.6152784526348114,0.6121686100959778,0.5873259007930756,0.6685225963592529,0.5037218034267426,0.5951417684555054,0.500450074672699,0.6194098591804504,0.7998765259981155,0.0021847487154559577,0.0033086158957159485,0.000667765032803663,0.0019328801475610306,0.0007417495151602706,0.0017792605194838207,0.001241081089103241,0.002357939464358729,0.0008032848832792118,0.007460365008907918,0.0013202511604708267,0.005569869306855053,0.0005083121798223181,0.0009933183166104032,-0.001446281382205055,0.009526078131676904,-0.00046033708311416324,0.00458538200785273,0.0006930931750825685,0.0011433803731034655,0.0001159789011815314,0.003463606442017947,0.001471769546103844,0.008109792223554952,0.004052358922069755,0.0004426598007484903
264,0.679705023765564,0.1533200740814209,0.6164671182632446,0.17624646425247192,0.6628716588020325,0.33206528425216675,0.6167086362838745,0.3362996578216553,0.665485680103302,0.4936239719390869,0.6244240999221802,0.4924163818359375,0.6861475706100464,0.737869918346405,0.6131283044815063,0.7123693525791168,0.7035394310951233,0.6157790422439575,0.6194959878921509,0.5887282490730286,0.6672269105911255,0.5039753019809723,0.600440502166748,0.5021667182445526,0.619483232498169,0.7993735373020172,0.003178067032066361,0.0018623345135108935,0.010193843164480567,0.0014725430644468673,0.005327131523013,0.0024723536945663893,0.0023844614622067065,0.0024739183655402603,0.004266891325297159,0.008932134555011762,0.009430043384025779,0.009622228228924808,0.0009509719805708084,-0.0011286166322357128,0.00022533303299096855,-0.009605572212700423,-0.0014001260947181064,-0.0032992660467526897,-0.0017679860873453844,-0.0012536527982804594,-0.0016035709976052366,-0.002549639509090925,-0.007700233772646957,-0.0075705970407499105,-0.006626105847970693,-9.658106364117598e-05
265,0.6795297861099243,0.15649330615997314,0.6178647875785828,0.17501568794250488,0.6548724174499512,0.3383840322494507,0.6181704998016357,0.3364766836166382,0.6645805835723877,0.49887365102767944,0.6233772039413452,0.49465614557266235,0.6839922070503235,0.738889753818512,0.6106544137001038,0.7123810350894928,0.6992725729942322,0.6157958805561066,0.6106170415878296,0.5877549350261688,0.6577973365783691,0.5040693879127502,0.5908182859420776,0.5021819174289703,0.6193190217018127,0.8003102242946625,0.002049450399830648,0.002087667546501862,0.0005882709517801445,7.241696972876095e-05,0.00202786547626031,0.0007043676072210047,0.0011308086639262472,0.0008703473679350235,0.001717251816206234,0.0012319007823648049,0.0018594463432758687,0.002996122380954115,0.0008543909169296324,0.002643791754795344,-0.0009508624034023643,-0.00020512612889607158,0.0008834026678580336,-0.0016006465611553091,-0.00034171977664725257,-0.00041769524069327124,-0.0005790960045142469,-0.0011224744835383596,-0.0010937214026784125,-0.0015651196560106195,-0.0016645463466865105,-0.00021731334411299852
266,0.6815589070320129,0.15620535612106323,0.6189974546432495,0.17326200008392334,0.6547792553901672,0.3378031849861145,0.6182392835617065,0.33649933338165283,0.6642342209815979,0.5008717179298401,0.6231858730316162,0.49533402919769287,0.6829860806465149,0.7394059300422668,0.6097840666770935,0.7123802602291107,0.6975553631782532,0.6158078908920288,0.6094449758529663,0.5881341993808746,0.6559549570083618,0.5043207406997681,0.5878223180770874,0.5021514892578125,0.6192580461502075,0.8011624366044998,0.004693242154625992,0.0011368051430994978,0.0003831448228840729,0.0009558196375867946,0.0004272189151050008,0.00036264783057375215,0.0007131134232329759,0.0002912513634207766,0.0005947773326678745,0.00013817937968639237,0.00029432668726524924,0.0013315760342676045,0.0006370775728166339,0.006600211823675032,0.0008000559330241174,0.00563717440270141,0.0007637146118129725,0.004394409340034471,0.00013057706466610417,0.0036032591145893434,0.0005468071222632906,0.010794870518893177,0.005132366600747212,0.019070124469580344,0.009134546688628724,0.005673394713332747
267,0.686221718788147,0.15567177534103394,0.6188153028488159,0.17213988304138184,0.6549988985061646,0.3374892473220825,0.6172915697097778,0.33662354946136475,0.663986325263977,0.5012196600437164,0.6228235363960266,0.4953190088272095,0.6823071837425232,0.7396241724491119,0.609492838382721,0.712376594543457,0.6969608068466187,0.6158241033554077,0.6093224883079529,0.5881981551647186,0.6557825803756714,0.5045593082904816,0.5864935517311096,0.5020650327205658,0.6192039251327515,0.8017972111701965,0.011293453978301024,0.0019368610761236152,0.006020319225585483,0.001719534249399767,0.004821628255139472,0.0004932248952398563,0.004316372537822319,0.0008380584856840672,0.01138964785156105,0.005270545980433604,0.019364451156845593,0.010466122722896327,0.006310472286149381,-0.007392244027343677,-0.0012422224136258487,-0.004051066039457315,-0.0007931018786781148,-0.002776687389548476,-0.00020481003519616064,-0.002449556262401474,-0.00037821224665605713,-0.008525647460545023,-0.0018372620362827165,-0.015849526062356425,-0.007029953728305641,-0.00386810198220857
268,0.6749540567398071,0.15643459558486938,0.6207517385482788,0.17218047380447388,0.648978590965271,0.3375011086463928,0.6167421936988831,0.3382529616355896,0.6591655611991882,0.5011283755302429,0.6223317384719849,0.4953565001487732,0.6779909729957581,0.7395868003368378,0.6103299856185913,0.7124156653881073,0.685577929019928,0.6162167489528656,0.6100970506668091,0.5934114754199982,0.6366685628890991,0.5076635479927063,0.5947113037109375,0.5085464119911194,0.6128981709480286,0.8015532344579697,0.0039012099509573473,0.0006946386624977664,0.001969253186128168,0.0009264323707216523,0.002044940865590996,0.0002884148600436957,0.0018668162754208453,0.0004598462390280101,0.0028640003910160266,0.0034332839441508873,0.0035149250944891686,0.0034361689945906866,0.002442370303940811,-0.002294474505242319,-0.00045328143081775233,-0.0011755015870035378,-0.00032004475804299156,-0.0011292589625035393,-0.00010825805871576204,-0.0010402172237461143,-0.00026295961016984645,-0.00205017181150172,-0.0018910028863776335,-0.0023340522300350827,-0.0020191641926845514,-0.0014338120166716144
269,0.671074390411377,0.15684401988983154,0.6214452385902405,0.17222023010253906,0.647010862827301,0.3374236226081848,0.6164703965187073,0.33913862705230713,0.6571218967437744,0.5010561347007751,0.6220448613166809,0.4953862428665161,0.6761245131492615,0.7395503222942352,0.6107884645462036,0.7124511003494263,0.6827255487442017,0.6164744794368744,0.6122092008590698,0.5961181819438934,0.6335968375205994,0.5093721151351929,0.5969060659408569,0.5111903250217438,0.6104660034179688,0.8013302236795425,0.0016067354457150282,0.00024135723168001408,0.00079375159912463,0.0006063876126786607,0.0009156819030874565,0.00018015680132793364,0.000826599051674731,0.00019688662885816363,0.0008138285795143069,0.0015422810577732538,0.0011808728644540861,0.0014170048019061352,0.0010085582872691966,0.0027633229506114068,0.00601179206867331,-0.00011572857026566688,0.01216368550351205,0.000996081408717963,0.00281403298616039,0.0058772751555264775,0.00245924781236395,0.01033296147081187,-0.00010105125313912815,0.017987999195559722,0.002428984928206272,0.003867576391461432
270,0.6694821119308472,0.15705907344818115,0.6216844320297241,0.17225247621536255,0.6462173461914062,0.3374043107032776,0.6163050532341003,0.33972203731536865,0.6562096476554871,0.5009769201278687,0.6218656301498413,0.4954044818878174,0.675298810005188,0.7395118474960327,0.6109834909439087,0.7124781012535095,0.6819283366203308,0.6166380941867828,0.6114896535873413,0.5974823236465454,0.6330161094665527,0.5104003250598907,0.5975264310836792,0.512464314699173,0.6094765663146973,0.8011347651481628,0.004370058396326435,0.006253149300353324,0.0006780230288589631,0.012770073116190711,0.0019117633118054195,0.0029941897874883236,0.006703874207201209,0.0026561344412221136,0.011146790050326177,0.0014412298046341256,0.01916887206001381,0.0038459897301124073,0.004876134678730629,-0.003705246277480337,-0.0031784326187286227,-0.00013926289274044637,-0.007635993356602996,-0.0008444400051749637,-0.0003689031535489308,-0.004851798619839524,-0.0008001745859085223,-0.008701881358698493,0.0020655965807609682,-0.01561341131816866,-0.0029799215412763484,-0.0035165656737871395
271,0.6738488674163818,0.1568892002105713,0.6154960989952087,0.17315047979354858,0.6468824148178101,0.33727240562438965,0.6053708791732788,0.34631890058517456,0.6550501585006714,0.5024969279766083,0.6188911199569702,0.4957472085952759,0.6685956120491028,0.739416629076004,0.6084562540054321,0.7116607129573822,0.671579122543335,0.6207787096500397,0.6100486516952515,0.5975079536437988,0.6156047582626343,0.5184184610843658,0.5952191948890686,0.5155413746833801,0.6046016216278076,0.8010270446538925,0.0006648121188460975,0.0030747166816247015,0.0005387601361185167,0.005134079759587715,0.0010673233066304558,0.002625286633939393,0.0018520755873616841,0.0018559598553135913,0.002444908691627685,0.0035068263853950937,0.0035554607418451494,0.0008660681888360591,0.0013595690049434893,0.0024707578823704585,0.0003568492578613432,5.2876540715131185e-05,-0.003912928750595114,-0.0006013320733487069,-0.001767368505029285,-0.000897266473906564,-0.00023112349321133502,-0.0013479357016495613,-0.0022977255107295945,-0.002303561752654098,-0.00043567308218954247,-0.00033152139266409177
272,0.6744058728218079,0.15652626752853394,0.6124340295791626,0.17342907190322876,0.647420346736908,0.3372425436973572,0.601406991481781,0.349581778049469,0.6541985869407654,0.5031403601169586,0.616294801235199,0.4961361289024353,0.6667436957359314,0.7393923401832581,0.6068267226219177,0.7107723355293274,0.6692942380905151,0.6216486990451813,0.6065422892570496,0.5974509119987488,0.6128717660903931,0.5206926763057709,0.59491366147995,0.5163517594337463,0.6033029556274414,0.8006246834993362,0.003135570001216556,0.0034315659394860447,0.0005916366768336479,0.0012211510089926011,0.000465991233281749,0.0008579181289101079,0.0009548091134551201,0.0016248363621022563,0.0010969729899781234,0.0012091008746654992,0.0012518989891910518,0.0004303951066465166,0.0010280476122793976,0.0006349157259391914,0.025654617338394994,0.00219720121565942,0.008826180299982157,0.008998508488907868,0.0066062042006907636,0.011526589021194652,0.005821280900174568,0.013696284906789867,0.007133335241433234,0.01996937405441282,0.011469680591291203,0.007078594674640219
273,0.6775299906730652,0.15625852346420288,0.6090024709701538,0.17343616485595703,0.6479886174201965,0.33707791566848755,0.6005052924156189,0.3504052758216858,0.6542856097221375,0.503598153591156,0.6154371500015259,0.49615752696990967,0.6657900810241699,0.739344596862793,0.6057823300361633,0.7095276117324829,0.6684048175811768,0.6222907900810242,0.6053771376609802,0.5971278846263885,0.6125785112380981,0.5219097435474396,0.5945185422897339,0.5161811113357544,0.6023939847946167,0.8001444190740585,0.003770485727155747,0.02908618327788104,0.0027888378924930683,0.010047331308974757,0.009464499722189617,0.007464122329600872,0.012481398134649772,0.007446117262276825,0.01479325789676799,0.008342436116098733,0.021221273043603873,0.01190007569793772,0.008106642286919617,0.004742040549245626,-0.02456932709825805,9.841322301096678e-05,-0.008284484413690505,-0.005645079789010292,-0.0042423682238890755,-0.009398024896826038,-0.00636406912380579,-0.011067785817157724,-0.004550300578332634,-0.01682337433272533,-0.008646095370166784,-0.005928772565026061
274,0.6781721711158752,0.15254312753677368,0.5806763172149658,0.1800418496131897,0.6492133140563965,0.33457237482070923,0.5904713273048401,0.3498871922492981,0.6448454260826111,0.5029201507568359,0.608110785484314,0.4947301149368286,0.6533400416374207,0.7384603917598724,0.598337709903717,0.7093783020973206,0.6538504362106323,0.6196430623531342,0.6003021597862244,0.5905066430568695,0.5915559530258179,0.5248070657253265,0.5826202034950256,0.5159777998924255,0.5943198204040527,0.799419492483139,0.008512526276401373,0.004516856179622988,0.002887251115504035,0.0017628468952842508,0.003819419933179325,0.003221754105711796,0.0030833732378237337,0.001082048138471034,0.0037254720796102677,0.003792135537766099,0.004397898710878546,0.003253980327770935,0.0021778697218935556,-0.007427875242497291,-0.0020674861333315696,-0.0026755193001215707,0.0003335605972255081,-0.001989167113189846,-0.0024032108801074086,-0.0023067912627139147,0.002360686349688703,-0.0028804178956229718,-0.0022125638640584982,-0.0022908014178649005,-0.0011195444648371294,-0.0013792392996939164
275,0.6864996552467346,0.1507778763771057,0.5771452188491821,0.18285846710205078,0.6493996977806091,0.3316911458969116,0.5887542963027954,0.34948790073394775,0.6422313451766968,0.5001354515552521,0.606531023979187,0.4919222593307495,0.650356650352478,0.7376815676689148,0.5976258516311646,0.7085633873939514,0.6505826711654663,0.617853969335556,0.6000263690948486,0.5867245495319366,0.5872306227684021,0.5256026983261108,0.5793785452842712,0.5156948864459991,0.5921424031257629,0.7993751019239426,0.0010846510339040827,0.0024493700462914184,0.00021173181538246437,0.002096407492509759,0.0018302528199894792,0.0008185432256043874,0.0007765819751098189,0.0034427344881597373,0.000845054183987296,0.0015795716737076007,0.0021070972930136455,0.0021344358629338056,0.0007986304221996392,0.00058293626180364,0.007975560848210281,0.00568488304679349,0.007528872927615891,0.009099953578498247,0.013604298009790171,0.012182895058135738,0.008790566573376835,0.0068796054967592245,0.007120917499166515,0.014853937665843453,-0.0011731359863181238,0.011134939935528988
276,0.6860201954841614,0.149804949760437,0.5752355456352234,0.1843922734260559,0.6496071815490723,0.3317333459854126,0.5889424085617065,0.3515758514404297,0.6439801454544067,0.50067538022995,0.6057144999504089,0.491979718208313,0.6504479646682739,0.7369103729724884,0.5943208932876587,0.7075991928577423,0.6497445702552795,0.6179621517658234,0.5989593267440796,0.5855598747730255,0.5871223211288452,0.5277070105075836,0.5776435136795044,0.5169380605220795,0.5917349457740784,0.7986882328987122,0.0016675872957077227,0.010424930894501699,0.0058966148621759544,0.00962528042012565,0.010930206398487725,0.014422841235394558,0.012959477033245558,0.012233301061536573,0.007724659680746521,0.008700489172874115,0.016961034958857098,0.0009612998766156818,0.011933570357728627,-0.0006714053793098675,-0.007365628001775897,-0.00520030918235053,-0.006029771490080375,-0.007367819763343194,-0.00943850660548045,-0.01128576738966584,-0.007645472465330491,-0.005660435269869308,-0.006461022954101201,-0.014752376907744114,0.008744308038207752,-0.00770483610590938
277,0.6857563257217407,0.15145152807235718,0.565360426902771,0.18105143308639526,0.6486037969589233,0.32592272758483887,0.5825896263122559,0.3443447947502136,0.6358884572982788,0.4933273196220398,0.5927175283432007,0.4857269525527954,0.6374918222427368,0.7366164028644562,0.5824931859970093,0.7044752538204193,0.6420389413833618,0.6174202561378479,0.5942400097846985,0.578250527381897,0.5702990293502808,0.5298642218112946,0.5779480934143066,0.5160262882709503,0.579860270023346,0.7975040972232819,0.0009961819163978552,0.003059302892725802,0.0006963056798254244,0.0035955089300452746,0.003562386635144532,0.00498433462991411,0.0016737096435797184,0.004587828596206082,0.0020642244108772137,0.0022394662187729137,0.002208658051112984,0.009705607914823434,0.004228734251819247,0.0018149746580830273,-0.002700484188620334,0.001594842911957815,-0.003361808451719966,-0.002028899169951531,-0.004155296691891962,-0.00038501549268935725,-0.004147054408211601,-0.0006085632329996234,0.010947294090853446,0.0002681067600288959,-0.009175956439046902,-0.0023501951334978346
278,0.6850704550743103,0.15072906017303467,0.5623335838317871,0.18060696125030518,0.6488781571388245,0.3252827525138855,0.5807551145553589,0.34125250577926636,0.6323370933532715,0.493047297000885,0.5877548456192017,0.4861910343170166,0.6358204483985901,0.7365280091762543,0.577906608581543,0.7045823931694031,0.6399747729301453,0.6174354553222656,0.5921144485473633,0.5789556503295898,0.5692023038864136,0.5317813456058502,0.5782095193862915,0.5063242018222809,0.5756338834762573,0.797363206744194,0.0028111565744808826,0.0003588187041054678,0.0022911485917832394,0.00023370047832530836,0.0015334874651930011,0.0008290379380221476,0.0012886941508903611,0.00044077418799448126,0.0014556611778775903,0.01318676030962636,0.00247676481114188,0.0005296514757765311,0.001878539118321413,0.006928111320937282,0.0033581237272899632,0.01724249144434501,0.008498161043747893,0.013599853705589849,0.008119946570331004,0.015840029959758053,0.012518969194531972,0.00962118057438265,-0.0029277038829796567,0.004048310573449678,0.0035358116053110476,0.013160756824018072
279,0.6848739385604858,0.15353333950042725,0.5626539587974548,0.1804453730583191,0.646591067314148,0.3254190683364868,0.5808732509613037,0.3414541482925415,0.6308115720748901,0.49320340156555176,0.5885677933692932,0.4863535761833191,0.6345623731613159,0.7362487614154816,0.578298032283783,0.7043797373771667,0.6385191679000854,0.61744824051857,0.5912318229675293,0.5921128392219543,0.5668820142745972,0.5326477289199829,0.5778731107711792,0.5067332983016968,0.5737789869308472,0.7970661073923111,0.009739267895418164,0.003716942431395431,0.01953364003612825,0.008731861522073201,0.01513334117078285,0.008948984508353151,0.017128724110648415,0.012959743382526452,0.01107684175226024,0.010259056426646703,0.006525075384591558,0.0040654630810875786,0.015039295942339485,-0.005625008026129662,0.00023218968331150053,-0.012338751478689687,-0.00706350186201141,-0.011303775890783838,-0.007319433420258388,-0.013907667812927852,-0.008477732664970775,-0.0059713699458247785,-0.004312926458991202,-0.005502004054373485,0.0058559695591383935,-0.008896568171328367
280,0.6756800413131714,0.15674668550491333,0.5613746643066406,0.17695552110671997,0.6274211406707764,0.32917100191116333,0.5724899172782898,0.3390117883682251,0.6157184839248657,0.49430644512176514,0.5797396898269653,0.48781949281692505,0.6174627542495728,0.7372468709945679,0.5654160976409912,0.7029617428779602,0.6281241178512573,0.6212743818759918,0.5844066739082336,0.5844534933567047,0.560369074344635,0.5330455005168915,0.5781630277633667,0.5026781857013702,0.5589724779129028,0.7944302558898926,0.004114259869288503,0.003949132114706932,0.007194888557438563,0.0016683596600617911,0.0038295652799990114,0.0016295510880947632,0.0032210562977205643,0.004482010717555677,0.005105471806435462,0.005946129967655501,0.0010230713302180727,0.009921432640225972,0.006142727771011118,0.003720176648425678,-0.0031540556057960785,0.002671872475137245,0.0017982795212439762,0.002980764512765744,0.005725132285842755,-0.0018374144939868036,-0.004044550590000391,-0.002297164961837346,0.006007859706341381,0.000328476628883873,-0.0025059088196905752,-0.0038815498778395855
281,0.6716597080230713,0.15762078762054443,0.5626937747001648,0.17323321104049683,0.6204930543899536,0.3311121463775635,0.5730944871902466,0.3374568223953247,0.611890435218811,0.49441421031951904,0.5781237483024597,0.4880296587944031,0.6142417192459106,0.7372351586818695,0.5609382390975952,0.702768862247467,0.6233067512512207,0.6229651868343353,0.5785726308822632,0.5833044052124023,0.5593677163124084,0.5332551598548889,0.5682565569877625,0.5032228529453278,0.553237795829773,0.7922287732362747,0.00783443651771418,0.0007950765089108533,0.009866761032575808,0.0034666391813057674,0.006810329792764755,0.007354683373937518,0.0013836418037337607,0.00043746012755528646,0.0028083068445981163,0.011953989673996883,0.0013515479591019457,0.007415523820535397,0.002261177893171533,0.006249507575751727,0.0025332361453869745,0.023139200741512777,-0.00012062431396421157,0.009133978611960155,0.0006308561600537081,0.011233810338120011,0.013746426873568621,0.005490264177317342,0.002377491858941849,-0.0006555424930444004,0.008660395270963468,0.007334207025415058
282,0.6675239205360413,0.16427463293075562,0.5634362101554871,0.1729487180709839,0.6162643432617188,0.3400267958641052,0.5700060129165649,0.33903127908706665,0.61069655418396,0.501119077205658,0.5777365565299988,0.4953741431236267,0.6129380464553833,0.7376987338066101,0.5613569617271423,0.7028955221176147,0.6220422387123108,0.6254726946353912,0.5765894651412964,0.5950927436351776,0.5588918924331665,0.5345201790332794,0.5656238198280334,0.5101552903652191,0.551315188407898,0.7910386025905609,0.014083944093465908,0.0033283126542978277,0.033005961774088585,0.003346014867341556,0.01594430840472491,0.007985539533991226,0.012617452141853773,0.014183887001123907,0.008298571021915458,0.014331481532938731,0.0006960054660575453,0.016075919091498865,0.00959538491858659,-0.012151617955829513,-0.0016709501245496664,-0.03168252965087886,0.0006342611510482881,-0.006882976977099876,-0.0024359532293523386,-0.011436997952454809,-0.00786631427304308,-0.004045870873424574,-0.005598437835464407,-0.00021252968031566528,-0.010437777345282506,-0.0042241055517800025
